广东👉港澳台,#genre#
深圳卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001030/index.m3u8
湖北卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001027/index.m3u8
山西卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001070/index.m3u8
东南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001201/index.m3u8
贵州卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001184/index.m3u8
辽宁卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001035/index.m3u8
重庆卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001129/index.m3u8
黑龙江卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001031/index.m3u8
宁夏卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001074/index.m3u8
陕西卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001067/index.m3u8
甘肃卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001298/index.m3u8
吉林卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001225/index.m3u8
云南卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001223/index.m3u8
三沙卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001185/index.m3u8
青海卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001082/index.m3u8
新疆卫视1,http://[2409:8087:2001:20:2800:0:df6e:eb0a]/ott.mobaibox.com/PLTV/3/224/3221228290/index.m3u8
新疆卫视2,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001065/index.m3u8
西藏卫视1,http://php.jdshipin.com:8880/xztv.php?id=ws
西藏卫视2,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001072/index.m3u8
西藏藏语卫视,http://php.jdshipin.com:8880/xztv.php?id=zy
兵团卫视,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001066/index.m3u8
厦门卫视,http://[2409:8087:5e01:34::23]:6610/ZTE_CMS/00000001000000060000000000000193/index.m3u8?fmmv6
延边卫视1,http://live.ybtvyun.com/video/s10006-44f040627ca1/index.m3u8
延边卫视2,http://live.ybtvyun.com/video/s10016-6f0dfd97912f/index.m3u8
海峡卫视,http://58.23.26.220:9901/tsfile/live/0150_1.m3u8?key=txiptv


「北京」北京纪实科教8K,http://111.31.106.140/downflv.brtvcloud.com/8klive/8kliveok.m3u8
「北京」纪实科教1,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001231/index.m3u8
「北京」纪实科教2,http://zteres.sn.chinamobile.com:6060/000000001000/1000000001000001910/1.m3u8?channel-id=ystenlive&Contentid=1000000001000001910&livemode=1&stbId=3
「北京」纪实科教3,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000001329/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
「北京」石景山,http://live.sjsrm.com/bjsjs/sd/live.m3u8
「北京」房山无线频道,http://live.funhillrm.com/2/sd/live.m3u8
「北京」房山有线频道,http://live.funhillrm.com/5/sd/live.m3u8
「海南」海南文旅1,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?fmmv6
「海南」海南文旅2「IPV6」,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000322/index.m3u8?IAS
「海南」海南公共1,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?fmmv6
「海南」海南公共2「IPV6」,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000382/index.m3u8?IAS
「海南」海南自贸1,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?fmmv6
「海南」海南自贸2「IPV6」,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000320/index.m3u8?IAS
「海南」海南新闻「IPV6」,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/08984400000000060000000000000321/index.m3u8?IAS
「海南」三亚卫视「IPV6」,http://[2409:8087:5e01:34::21]:6610/ZTE_CMS/00000001000000060000000000000136/index.m3u8?IAS
「广西」南宁新闻综合,http://hls.nntv.cn/nnlive/NNTV_NEWS_A.m3u8
「广西」南宁都市生活,http://hls.nntv.cn/nnlive/NNTV_METRO_A.m3u8
「广西」南宁公共,http://hls.nntv.cn/nnlive/NNTV_PUB_A.m3u8
「广西」南宁影视娱乐,http://hls.nntv.cn/nnlive/NNTV_VOD_A.m3u8
「广西」隆安新闻综合,http://hls.nntv.cn/nnlive/LATV_A.m3u8
「广西」贺州综合,http://zhz.gxhzxw.com:2935/live/HZXW-HD/playlist.m3u8
「福建」福建公共,http://58.23.26.220:9901/tsfile/live/1006_1.m3u8?key=txiptv
「福建」福建新闻,http://58.23.26.220:9901/tsfile/live/1005_1.m3u8?key=txiptv
「福建」福建经济,http://58.23.26.220:9901/tsfile/live/1011_1.m3u8?key=txiptv
「福建」福建综合,http://58.23.26.220:9901/tsfile/live/1008_1.m3u8?key=txiptv
「福建」福建电视剧,http://58.23.26.220:9901/tsfile/live/1009_1.m3u8?key=txiptv
「福建」福建体育,http://58.23.26.220:9901/tsfile/live/1007_1.m3u8?key=txiptv
「福建」三明综合1,http://stream.smntv.cn/smtv1/sd/live.m3u8
「福建」三明综合2,http://fjnhdb.chinashadt.com:2036/live/stream:nh2.stream/playlist.m3u8
「福建」三明公共,http://stream.smntv.cn/smtv2/sd/live.m3u8
「福建」三明建宁综合频道,https://p2.weizan.cn/2144741973/075444991326676404/live.m3u8
「福建」漳州新闻,http://31182.hlsplay.aodianyun.com/lms_31182/tv_channel_175.m3u8
「福建」漳浦综合1,http://220.161.87.62:8090/hls/0/index.m3u8
「福建」漳浦综合2,https://epg.pw/stream/56eb02707eb276bcf6a207859256e48ffb2e9e03fab764bcce746f4bf6b5a8bb.m3u8
「福建」永安综合,http://218.106.152.196/lsdream/x6FnPrm/2000/live.m3u8
「福建」霞浦公共,http://218.106.152.196/lsdream/f2Hfjtd/5000/live.m3u8
「福建」霞浦综合频道,http://218.106.152.196/lsdream/G7wCyZW/4000/live.m3u8
「福建」EZTV6歐洲華文電視 福州頻道,http://vvlive.eztv.vip:80/huawen6/huawen6.m3u8?auth_key=1660814676-0-0-4d45d97f017e545dd368719f8dd48ffe
「福建」云霄综合,http://live.zzyxxw.com:85/live/xwzh.m3u8
「福建」龙岩综合,http://stream.lytv.net.cn/2/sd/live.m3u8
「福建」泉州德化新闻综合,http://218.106.152.196/lsdream/2LacKP6/1024/live.m3u8
「福建」石狮综合,http://218.106.152.196/lsdream/MO13IYx/2000/live.m3u8
「上海」东方影视「IPV6」,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001016/index.m3u8?
「上海」都市1「IPV6」,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001015/index.m3u8
「上海」都市2「IPV6」,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001015/index.m3u8?
「上海」教育电视台1「IPV6」,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001268/index.m3u8
「上海」教育电视台2「IPV6」,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001268/index.m3u8?
「上海」外语频道1「IPV6」,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001128/index.m3u8
「上海」外语频道2「IPV6」,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001128/index.m3u8?
「上海」新闻综合1「IPV6」,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001014/index.m3u8
「上海」新闻综合2「IPV6」,http://[2409:8087:1e03:21::42]:6610/cms001/ch00000090990000001014/index.m3u8?
「上海」纪实人文,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001019/index.m3u8
「上海」生活时尚,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001199/index.m3u8
「上海」七彩戏剧,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001308/index.m3u8
「上海」第一财经,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001017/index.m3u8
「上海」五星体育,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001018/index.m3u8
「上海」东方财经,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001318/index.m3u8
「上海」欢笑剧场4K,http://[2409:8087:7000:20:1000::22]:6060/yinhe/2/ch00000090990000002156/index.m3u8?virtualDomain=yinhe.live_hls.zte.com
「上海」欢笑剧场,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001193/index.m3u8
「上海」法治天地,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001195/index.m3u8
「上海」乐游,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001200/index.m3u8
「上海」都市剧场,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001203/index.m3u8
「上海」金色学堂,http://[2409:8087:1e03:21::2]:6060/cms001/ch00000090990000001194/index.m3u8
「上海」金山,https://live.sjsrm.com/bjsjs/sd/live.m3u8
「浙江」公共新闻1,http://hw-m-l.cztv.com/channels/lantian/channel07/1080p.m3u8
「浙江」公共新闻2,http://hw-m-l.cztv.com/channels/lantian/channel007/1080p.m3u8
「浙江」国际,http://hw-m-l.cztv.com/channels/lantian/channel010/1080p.m3u8
「浙江」教科影视,http://hw-m-l.cztv.com/channels/lantian/channel004/1080p.m3u8
「浙江」影视娱乐,http://hw-m-l.cztv.com/channels/lantian/channel005/1080p.m3u8
「浙江」数码时代,http://hw-m-l.cztv.com/channels/lantian/channel012/1080p.m3u8
「浙江」民生休闲,http://hw-m-l.cztv.com/channels/lantian/channel006/1080p.m3u8
「浙江」经济生活,http://hw-m-l.cztv.com/channels/lantian/channel003/1080p.m3u8
「浙江」留学世界,http://hw-m-l.cztv.com/channels/lantian/channel009/1080p.m3u8
「浙江」钱江频道,http://hw-m-l.cztv.com/channels/lantian/channel002/1080p.m3u8
「浙江」绍兴综合,http://live.shaoxing.com.cn/video/s10001-sxhb/index.m3u8
「浙江」绍兴公共,http://live.shaoxing.com.cn/video/s10001-sxtv2/index.m3u8
「浙江」绍兴文化影视,http://live.shaoxing.com.cn/video/s10001-sxtv3/index.m3u8
「浙江」绍兴新昌新闻綜合,http://l.cztvcloud.com/channels/lantian/SXxinchang1/720p.m3u8
「浙江」绍兴上虞新闻综合,http://l.cztvcloud.com/channels/lantian/SXshangyu1/720p.m3u8
「浙江」绍兴上虞影视,http://l.cztvcloud.com/channels/lantian/SXshangyu2/720p.m3u8
「浙江」绍兴上虞新商都,http://l.cztvcloud.com/channels/lantian/SXshangyu3/720p.m3u8
「浙江」绍兴嵊州综合,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
「浙江」杭州萧山综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan3/720p.m3u8
「浙江」杭州萧山生活频道,http://l.cztvcloud.com/channels/lantian/SXxiaoshan2/720p.m3u8
「浙江」杭州萧山新闻综合,http://l.cztvcloud.com/channels/lantian/SXxiaoshan1/720p.m3u8
「浙江」杭州余杭平安,http://l.cztvcloud.com/channels/lantian/SXyuhang2/720p.m3u8
「浙江」杭州余杭未来,http://l.cztvcloud.com/channels/lantian/SXyuhang3/720p.m3u8
「浙江」杭州余杭综合,http://l.cztvcloud.com/channels/lantian/SXyuhang1/720p.m3u8
「浙江」苍南新闻综合,http://l.cztvcloud.com/channels/lantian/SXcangnan1/720p.m3u8
「浙江」洞头综合频道,http://l.cztvcloud.com/channels/lantian/SXdongtou1/720p.m3u8
「浙江」江山电视台,http://play-sh.quklive.com/live/1623117710666335.m3u8
「浙江」金华东阳影视,http://204.11.235.251:1935/live_transcoder/ngrp:mohabat.stream_all/playlist.m3u8
「浙江」金华东阳综合,http://l.cztvcloud.com/channels/lantian/SXdongyang1/720p.m3u8
「浙江」金华兰溪综合,http://l.cztvcloud.com/channels/lantian/SXlanxi1/720p.m3u8
「浙江」金华武义综合,http://l.cztvcloud.com/channels/lantian/SXwuyi1/720p.m3u8
「浙江」丽水缙云综合,http://l.cztvcloud.com/channels/lantian/SXjinyun1/720p.m3u8
「浙江」丽水龙泉综合,http://l.cztvcloud.com/channels/lantian/SXlongquan1/720p.m3u8
「浙江」丽水青田综合,http://l.cztvcloud.com/channels/lantian/SXqingtian1/720p.m3u8
「浙江」丽水庆元综合,http://l.cztvcloud.com/channels/lantian/SXqingyuan1/720p.m3u8
「浙江」丽水松阳综合,http://l.cztvcloud.com/channels/lantian/SXsongyang1/720p.m3u8
「浙江」丽水遂昌综合,http://l.cztvcloud.com/channels/lantian/SXsuichang1/720p.m3u8
「浙江」丽水云和综合,http://l.cztvcloud.com/channels/lantian/SXyunhe1/720p.m3u8
「浙江」龙游生活娱乐,http://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
「浙江」龙游新闻综合,http://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
「浙江」宁波新闻综合,http://www.372583307.top:4022/udp/233.50.201.168:5140
「浙江」宁波经济生活,http://www.372583307.top:4022/udp/233.50.201.178:5140
「浙江」宁波都市文体,http://www.372583307.top:4022/udp/233.50.201.179:5140
「浙江」宁波影视高清,http://www.372583307.top:4022/udp/233.50.201.180:5140
「浙江」宁波少儿频道,http://www.372583307.top:4022/udp/233.50.201.181:5140
「浙江」宁波象山综合,http://l.cztvcloud.com/channels/lantian/SXxiangshan1/720p.m3u8
「浙江」宁波鄞州一套,http://pili-publish.yzxw.newaircloud.com/newaircloud-yzxw/yzxw_20190925090843.m3u8
「浙江」宁波余姚生活,http://l.cztvcloud.com/channels/lantian/SXyuyao2/720p.m3u8
「浙江」宁波余姚姚江,http://l.cztvcloud.com/channels/lantian/SXyuyao3/720p.m3u8
「浙江」宁波余姚综合,http://l.cztvcloud.com/channels/lantian/SXyuyao1/720p.m3u8
「浙江」磐安文化生活,http://hlsv2.quklive.com/live/1626401163709056/index.m3u8
「浙江」磐安新闻综合,http://hlsv2.quklive.com/live/1626400915947070/index.m3u8
「浙江」平湖民生休闲,http://l.cztvcloud.com/channels/lantian/SXpinghu2/720p.m3u8
「浙江」平湖新闻综合,http://l.cztvcloud.com/channels/lantian/SXpinghu1/720p.m3u8
「浙江」普陀新闻综合,http://l.cztvcloud.com/channels/lantian/SXputuo1/720p.m3u8
「浙江」衢州开化综合,http://l.cztvcloud.com/channels/lantian/SXkaihua1/720p.m3u8
「浙江」衢州开化国家公园,http://l.cztvcloud.com/channels/lantian/SXkaihua2/720p.m3u8?zzhed
「浙江」衢州龙游生活,https://l.cztvcloud.com/channels/lantian/SXlongyou2/720p.m3u8
「浙江」衢州龙游综合,https://l.cztvcloud.com/channels/lantian/SXlongyou1/720p.m3u8
「浙江」衢州衢江综合,http://l.cztvcloud.com/channels/lantian/SXqujiang1/720p.m3u8
「浙江」天台和合频道,http://hlsv2.quklive.com/live/1617072208961931/index.m3u8
「浙江」温州永嘉综合,http://l.cztvcloud.com/channels/lantian/SXyongjia1/720p.m3u8
「浙江」文成二套,http://l.cztvcloud.com/channels/lantian/SXwencheng2/720p.m3u8
「浙江」文成综合,http://l.cztvcloud.com/channels/lantian/SXwencheng1/720p.m3u8
「浙江」永康华溪频道,http://hlsv2.quklive.com/live/1625062755227231/index.m3u8
「浙江」永康新闻综合,http://hlsv2.quklive.com/live/1625061424267104/index.m3u8
「浙江」舟山嵊泗综合,http://l.cztvcloud.com/channels/lantian/SXshengsi1/720p.m3u8
「浙江」诸暨新闻综合,http://l.cztvcloud.com/channels/lantian/SXzhuji3/720p.m3u8
「浙江」温州综合,http://live.wzqmt.com/wztv1/sd/live.m3u8
「浙江」海宁综合,http://live.hndachao.cn/xwzh/sd/live.m3u8
「浙江」海宁生活服务,http://live.hndachao.cn/shfw/sd/live.m3u8
「浙江」金华磐安新闻综合,http://play-sh11.quklive.com/live/1626400915947070.m3u8
「浙江」金华磐安文化生活,http://play-sh11.quklive.com/live/1626401163709056.m3u8
「浙江」金华永康新闻综合,http://play-sh11.quklive.com/live/1625061424267104.m3u8
「浙江」金华永康华溪频道,http://play-sh11.quklive.com/live/1625062755227231.m3u8
「浙江」杭州淳安电视台,https://wtmtyoutlive.watonemt.com/f2p7vq/lf76v9.m3u8
「浙江」台州天台和合频道,http://play-sh11.quklive.com/live/1617072208961931.m3u8
「浙江」湖州长兴综合,http://l.cztvcloud.com/channels/lantian/SXchangxing1/720p.m3u8
「江苏」移动8K测试,http://[2409:8087:2001:20:2800:0:df6e:eb04]/ott.mobaibox.com/PLTV/3/224/3221228132/index.m3u8
「江苏」苏州4K超清,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
「江苏」移动影视轮播,http://[2409:8087:2001:20:2800:0:df6e:eb04]/ott.mobaibox.com/PLTV/3/224/3221227579/index.m3u8
「江苏」江苏体育休闲「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw4122585160_1534269250/ott.mobaibox.com/PLTV/3/224/3221225935/index.m3u8
「江苏」江苏公共新闻「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb0e]/wh7f454c46tw4180964299_994803683/ott.mobaibox.com/PLTV/3/224/3221225925/index.m3u8
「江苏」江苏城市「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw4264340981_727917420/ott.mobaibox.com/PLTV/3/224/3221225929/index.m3u8
「江苏」江苏综艺「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw105610815_-1378935043/ott.mobaibox.com/PLTV/3/224/3221225931/index.m3u8
「江苏」江苏影视1「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw25164341_-1061241932/ott.mobaibox.com/PLTV/3/224/3221225937/index.m3u8
「江苏」江苏影视2「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb14]/ott.mobaibox.com/PLTV/3/224/3221225937/index.m3u8
「江苏」江苏教育「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb15]/wh7f454c46tw329009742_-1392321549/ott.mobaibox.com/PLTV/3/224/3221225923/index.m3u8
「江苏」南京信息1「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb10]/wh7f454c46tw3029680014_-204362700/ott.mobaibox.com/PLTV/3/224/3221227730/index.m3u8
「江苏」南京信息2,http://live.nbs.cn/channels/njtv/xxpd/m3u8:500k/live.m3u8
「江苏」南京娱乐1「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb10]/wh7f454c46tw3055198838_-954191684/ott.mobaibox.com/PLTV/3/224/3221227722/index.m3u8
「江苏」南京娱乐2,http://live.nbs.cn/channels/njtv/ylpd/m3u8:500k/live.m3u8
「江苏」南京影视「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb10]/wh7f454c46tw3614839407_-1644050596/ott.mobaibox.com/PLTV/4/224/3221227719/index.m3u8
「江苏」南京新闻综合1「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw3127461495_-1929938189/ott.mobaibox.com/PLTV/3/224/3221227213/index.m3u8
「江苏」南京新闻综合2,http://l.cztvcloud.com/channels/lantian/SXshengzhou1/720p.m3u8
「江苏」南京科技「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb04]/wh7f454c46tw3484211223_471033633/ott.mobaibox.com/PLTV/4/224/3221227194/index.m3u8
「江苏」南京生活「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb11]/wh7f454c46tw3530023629_201686832/ott.mobaibox.com/PLTV/4/224/3221227786/index.m3u8
「江苏」南京十八1「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb04]/wh7f454c46tw3568749588_-1882152959/ott.mobaibox.com/PLTV/4/224/3221227178/index.m3u8
「江苏」南京十八2,http://live.nbs.cn/channels/njtv/sbpd/m3u8:500k/live.m3u8
「江苏」崇川「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb25]/wh7f454c46tw1512301981_1454766575/ott.mobaibox.com/PLTV/4/224/3221228533/index.m3u8
「江苏」南通3「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb23]/wh7f454c46tw1440049912_-2025370179/ott.mobaibox.com/PLTV/4/224/3221228451/index.m3u8
「江苏」南通2「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb24]/wh7f454c46tw1356203236_1007889310/ott.mobaibox.com/PLTV/4/224/3221228448/index.m3u8
「江苏」盐城1「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb25]/wh7f454c46tw1245367087_-983708624/ott.mobaibox.com/PLTV/4/224/3221228435/index.m3u8
「江苏」盐城2「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb22]/wh7f454c46tw1131928239_2039612798/ott.mobaibox.com/PLTV/4/224/3221228433/index.m3u8
「江苏」盐城3「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb21]/wh7f454c46tw1299375729_1661164560/ott.mobaibox.com/PLTV/4/224/3221228436/index.m3u8
「江苏」徐州1「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw449482893_-1418519228/ott.mobaibox.com/PLTV/3/224/3221225945/index.m3u8
「江苏」徐州2「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw554442372_-1047030766/ott.mobaibox.com/PLTV/3/224/3221225947/index.m3u8
「江苏」徐州3「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb14]/wh7f454c46tw612056802_-2107448704/ott.mobaibox.com/PLTV/3/224/3221225949/index.m3u8
「江苏」徐州4「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb1a]/wh7f454c46tw646564841_-1162201747/ott.mobaibox.com/PLTV/3/224/3221225951/index.m3u8
「江苏」徐州公共,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw913656304_601285611/ott.mobaibox.com/PLTV/3/224/3221227819/index.m3u8?icpid=3&RTS=1663226999&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
「江苏」连云港公共1「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw913656304_601285611/ott.mobaibox.com/PLTV/3/224/3221227819/index.m3u8
「江苏」连云港公共2,http://[2409:8087:2001:20:2800:0:df6e:eb12]/wh7f454c46tw913656304_601285611/ott.mobaibox.com/PLTV/3/224/3221227819/index.m3u8?icpid=3&RTS=1663226999&from=40&popid=40&hms_devid=2112&prioritypopid=40&vqe=3
「江苏」连云港新闻综合1「IPV6」,http://[2409:8087:2001:20:2800:0:df6e:eb0f]/wh7f454c46tw1598526246_-2101199601/ott.mobaibox.com/PLTV/3/224/3221227758/index.m3u8
「江苏」连云港新闻综合2,http://live.lyg1.com/zhpd/sd/live.m3u8
